match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
threshold,,kalshi,polymarket,How low will SOL get in 2026? — Below $50.00,"Will Solana dip to $50 by December 31, 2026?",KXSOLMINY-SOL-26DEC31-5000,58958026272925465502756909652462416870904348509486730846825715531438131685488,0.8,0.065,2027-01-01,Crypto,https://kalshi.com/markets/kxsolminy/kxsolminy-sol-26dec31,https://polymarket.com/event/what-price-will-solana-hit-before-2027/will-solana-dip-to-50-by-december-31-2026-from-june-8,472.75,128762.592623,100.0
threshold,,kalshi,polymarket,How low will SOL get in 2026? — Below $70.00,"Will Solana dip to $70 by December 31, 2026?",KXSOLMINY-SOL-26DEC31-7000,63559053538741431098207271263016094415597625013068001020979700026910743490836,0.12,0.14,2027-01-01,Crypto,https://kalshi.com/markets/kxsolminy/kxsolminy-sol-26dec31,https://polymarket.com/event/what-price-will-solana-hit-before-2027/will-solana-dip-to-70-by-december-31-2026-from-july-6,2695.43,35929.09233099999,100.0
threshold,,kalshi,polymarket,How low will SOL get in 2026? — Below $60.00,"Will Solana dip to $60 by December 31, 2026?",KXSOLMINY-SOL-26DEC31-6000,69024779234100418825265716746602929644796752945259475286197657688432971405592,0.28,0.0795,2027-01-01,Crypto,https://kalshi.com/markets/kxsolminy/kxsolminy-sol-26dec31,https://polymarket.com/event/what-price-will-solana-hit-before-2027/will-solana-dip-to-60-by-december-31-2026-249-524,1525.38,225631.83956199995,100.0
threshold,,kalshi,polymarket,How low will SOL get in 2026? — Below $40.00,"Will Solana dip to $40 by December 31, 2026?",KXSOLMINY-SOL-26DEC31-4000,60939283599971443205863441964389237273348599405730669904573366241715938687248,0.1,0.048,2027-01-01,Crypto,https://kalshi.com/markets/kxsolminy/kxsolminy-sol-26dec31,https://polymarket.com/event/what-price-will-solana-hit-before-2027/will-solana-dip-to-40-by-december-31-2026-343-482,4215.45,225970.611686,100.0
threshold,,kalshi,polymarket,"How low will Bitcoin get in 2026? — Below $55,000.00","Will Bitcoin dip to $55,000 by December 31, 2026?",KXBTCMINY-27JAN01-55000.00,115462087336983275104521488923966022755348986822352694745153736621832003960847,0.13,0.09,2027-01-01,Crypto,https://kalshi.com/markets/kxbtcminy/kxbtcminy-27jan01,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027/will-bitcoin-dip-to-55000-by-december-31-2026-527-627-868-745-188-361-314-673-612-946-821-624-855-557-684-381-884-939-182-939-516,1660271.09,6354811.979997998,100.0
threshold,,kalshi,polymarket,"How low will Bitcoin get in 2026? — Below $45,000.00","Will Bitcoin dip to $45,000 by December 31, 2026?",KXBTCMINY-27JAN01-45000.00,9894510651052373088408067031031513212801618531203062911959630395716258202132,0.09,0.0395,2027-01-01,Crypto,https://kalshi.com/markets/kxbtcminy/kxbtcminy-27jan01,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027/will-bitcoin-dip-to-45000-by-december-31-2026-674-923-755-971-998-525-926-245-316-517-544-589-965-923-986-841-815-224-586-231-289-533-573,958978.06,8039970.199155,100.0
threshold,,kalshi,polymarket,"How low will Bitcoin get in 2026? — Below $50,000.00","Will Bitcoin dip to $50,000 by December 31, 2026?",KXBTCMINY-27JAN01-50000.00,13887983551129862992605123088744175927084435631400400451585519366058907542147,0.11,0.075,2027-01-01,Crypto,https://kalshi.com/markets/kxbtcminy/kxbtcminy-27jan01,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027/will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451-853-523-111,1465271.28,4014391.893199,100.0
threshold,,kalshi,polymarket,"How low will Bitcoin get in 2026? — Below $40,000.00","Will Bitcoin dip to $40,000 by December 31, 2026?",KXBTCMINY-27JAN01-40000.00,4255890554350661695724949176183233033027635903850796430457642328613772591960,0.07,0.0415,2027-01-01,Crypto,https://kalshi.com/markets/kxbtcminy/kxbtcminy-27jan01,https://polymarket.com/event/what-price-will-bitcoin-hit-before-2027/will-bitcoin-dip-to-40000-by-december-31-2026-593-522-842-874-931-776-991-167-531-959,1332478.56,2481792.199316001,100.0
threshold,,kalshi,polymarket,How low will XRP get in September? — Below $1.00,Will XRP dip to $1.00 in September?,KXXRPMINMON-XRP-26SEP30-100,11459790033589647839682283354407149354474064314956607117317285227486421517617,0.025,0.0125,2026-10-01,Crypto,https://kalshi.com/markets/kxxrpminmon/kxxrpminmon-xrp-26sep30,https://polymarket.com/event/what-price-will-xrp-hit-in-september-2026/will-xrp-dip-to-1-in-september-2026,1694.05,35502.252927,100.0
threshold,,kalshi,polymarket,"How low will ETH get in September? — Below $2,000.00","Will Ethereum dip to $2,000 in September?",KXETHMINMON-ETH-26SEP30-200000,52979154311884719867852779875472784164679388932745762956994273143473093060217,0.015,0.003,2026-10-01,Crypto,https://kalshi.com/markets/kxethminmon/kxethminmon-eth-26sep30,https://polymarket.com/event/what-price-will-ethereum-hit-in-september-2026/will-ethereum-dip-to-2000-in-september-2026,32162.91,100171.164504,100.0
threshold,,kalshi,polymarket,How high will XRP get in September? — Above $2.00,Will XRP reach $2.00 in September?,KXXRPMAXMON-XRP-26SEP30-200,65610083249428278115854418772864083690080599787014083040234626150218732384786,0.07,0.0465,2026-10-01,Crypto,https://kalshi.com/markets/kxxrpmaxmon/kxxrpmaxmon-xrp-26sep30,https://polymarket.com/event/what-price-will-xrp-hit-in-september-2026/will-xrp-reach-2-in-september-2026,47953.94,49598.99771,100.0
threshold,,kalshi,polymarket,How high will XRP get in September? — Above $1.80,Will XRP reach $1.80 in September?,KXXRPMAXMON-XRP-26SEP30-180,80872374563730970075609481312229158959435712661914627587669725707691291208791,0.16,0.1405,2026-10-01,Crypto,https://kalshi.com/markets/kxxrpmaxmon/kxxrpmaxmon-xrp-26sep30,https://polymarket.com/event/what-price-will-xrp-hit-in-september-2026/will-xrp-reach-1pt8-in-september-2026,59238.91,133981.25684800002,100.0
threshold,,kalshi,polymarket,"How high will ETH get in September? — Above $3,000.00","Will Ethereum reach $3,000 in September?",KXETHMAXMON-ETH-26SEP30-300000,92547465648638412418110394243302796237694165392540417186207206614872230952113,0.03,0.032,2026-10-01,Crypto,https://kalshi.com/markets/kxethmaxmon/kxethmaxmon-eth-26sep30,https://polymarket.com/event/what-price-will-ethereum-hit-in-september-2026/will-ethereum-reach-3000-in-september-2026,98032.65,245309.64156599995,100.0
threshold,,kalshi,polymarket,"How low will Ethereum get in 2026? — Below $1,250.00","Will Ethereum dip to $1,250 by December 31, 2026?",KXETHMINY-27JAN01-1250,27649489444549776237545541977549844348288139387147015807064757325433660937185,0.07,0.055,2027-01-01,Crypto,https://kalshi.com/markets/kxethminy/kxethminy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-dip-to-1250-by-december-31-2026-from-june-8,451896.37,601510.049168,100.0
threshold,,kalshi,polymarket,"How low will Ethereum get in 2026? — Below $1,500.00","Will Ethereum dip to $1,500 by December 31, 2026?",KXETHMINY-27JAN01-1500,101639751789549589765350117072740510018809594718571111931328241076831078702528,0.1,0.064,2027-01-01,Crypto,https://kalshi.com/markets/kxethminy/kxethminy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-dip-to-1500-by-december-31-2026-865-787,473750.08,3028821.1711969995,100.0
threshold,,kalshi,polymarket,"How low will Ethereum get in 2026? — Below $1,000.00","Will Ethereum dip to $1,000 by December 31, 2026?",KXETHMINY-27JAN01-1000,111461019317477869113562870983413193129710955692959493083133606404494525367686,0.07,0.045,2027-01-01,Crypto,https://kalshi.com/markets/kxethminy/kxethminy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-dip-to-1000-by-december-31-2026-273-175,212167.77,2207657.795447,100.0
threshold,,kalshi,polymarket,"How high will Ethereum get in 2026? — Above $6,000.00","Will Ethereum reach $6,000 by December 31, 2026?",KXETHMAXY-27JAN01-6000.00,16537215226734710045048844527142067159409454306081743842114211928607874903730,0.06,0.036,2027-01-01,Crypto,https://kalshi.com/markets/kxethmaxy/kxethmaxy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-reach-6000-by-december-31-2026,486027.84,335417.1664300001,100.0
threshold,,kalshi,polymarket,"How high will Ethereum get in 2026? — Above $5,000.00","Will Ethereum reach $5,000 by December 31, 2026?",KXETHMAXY-27JAN01-5000.00,93841346952584855760123043248359496404685819909908940687797546325562720625910,0.08,0.0625,2027-01-01,Crypto,https://kalshi.com/markets/kxethmaxy/kxethmaxy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-reach-5000-by-december-31-2026,364682.71,513528.29909200006,100.0
threshold,,kalshi,polymarket,"How high will Ethereum get in 2026? — Above $4,500.00","Will Ethereum reach $4,500 by December 31, 2026?",KXETHMAXY-27JAN01-4500.00,65019787528582062608620519721284938715030885357831318061954629653913636795950,0.13,0.085,2027-01-01,Crypto,https://kalshi.com/markets/kxethmaxy/kxethmaxy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-reach-4500-by-december-31-2026,274681.52,385289.671288,100.0
threshold,,kalshi,polymarket,"How high will Ethereum get in 2026? — Above $4,000.00","Will Ethereum reach $4,000 by December 31, 2026?",KXETHMAXY-27JAN01-4000.00,72592268863590940134379238539821436400291742652781853158875216650430188037649,0.18,0.165,2027-01-01,Crypto,https://kalshi.com/markets/kxethmaxy/kxethmaxy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-reach-4000-by-december-31-2026,314244.2,438007.16879000014,100.0
threshold,,kalshi,polymarket,"How high will Ethereum get in 2026? — Above $3,500.00","Will Ethereum reach $3,500 by December 31, 2026?",KXETHMAXY-27JAN01-3500.00,114795982188663428564917597167716379346421811703835638076510302263064007011486,0.32,0.355,2027-01-01,Crypto,https://kalshi.com/markets/kxethmaxy/kxethmaxy-27jan01,https://polymarket.com/event/what-price-will-ethereum-hit-before-2027/will-ethereum-reach-3500-by-december-31-2026,513971.17,818001.7809589996,100.0
threshold,,kalshi,polymarket,"How high will BTC get in September? — Above $97,500.00","Will Bitcoin reach $97,500 in September?",KXBTCMAXMON-BTC-26SEP30-9750000,1834908198226756283857290953193722770367280082967943909171301362254585863886,0.02,0.005,2026-10-01,Crypto,https://kalshi.com/markets/kxbtcmaxmon/kxbtcmaxmon-btc-26sep30,https://polymarket.com/event/what-price-will-bitcoin-hit-in-september-2026/will-bitcoin-reach-97pt5k-in-september-2026,238133.47,491310.625981,100.0
threshold,,kalshi,polymarket,"How high will BTC get in September? — Above $95,000.00","Will Bitcoin reach $95,000 in September?",KXBTCMAXMON-BTC-26SEP30-9500000,14856985972654452030413349006673776143957008179669951683214418101064543140813,0.02,0.0085,2026-10-01,Crypto,https://kalshi.com/markets/kxbtcmaxmon/kxbtcmaxmon-btc-26sep30,https://polymarket.com/event/what-price-will-bitcoin-hit-in-september-2026/will-bitcoin-reach-95k-in-september-2026,257983.54,690837.8652759999,100.0
threshold,,kalshi,polymarket,"How high will BTC get in September? — Above $92,500.00","Will Bitcoin reach $92,500 in September?",KXBTCMAXMON-BTC-26SEP30-9250000,112921922235707973476041923928532673589478604772681636646576067306847822197079,0.03,0.026,2026-10-01,Crypto,https://kalshi.com/markets/kxbtcmaxmon/kxbtcmaxmon-btc-26sep30,https://polymarket.com/event/what-price-will-bitcoin-hit-in-september-2026/will-bitcoin-reach-92pt5k-in-september-2026,367907.61,406558.20064000005,100.0
threshold,,kalshi,polymarket,"How high will BTC get in September? — Above $90,000.00","Will Bitcoin reach $90,000 in September?",KXBTCMAXMON-BTC-26SEP30-9000000,109310241204748219450206481030209385302693105169008720334568386742768385563899,0.07,0.0545,2026-10-01,Crypto,https://kalshi.com/markets/kxbtcmaxmon/kxbtcmaxmon-btc-26sep30,https://polymarket.com/event/what-price-will-bitcoin-hit-in-september-2026/will-bitcoin-reach-90k-in-september-2026,679594.48,1001358.7295929998,100.0
threshold,,kalshi,polymarket,"How high will BTC get in September? — Above $87,500.00","Will Bitcoin reach $87,500 in September?",KXBTCMAXMON-BTC-26SEP30-8750000,93102073593745160534123412868713328176360151139344483198023062751009656599915,0.23,0.225,2026-10-01,Crypto,https://kalshi.com/markets/kxbtcmaxmon/kxbtcmaxmon-btc-26sep30,https://polymarket.com/event/what-price-will-bitcoin-hit-in-september-2026/will-bitcoin-reach-87pt5k-in-september-2026,879048.38,997560.1589660004,100.0
threshold,,kalshi,polymarket,How high will SOL get in September? — Above $140.00,Will Solana reach $140 in September?,KXSOLMAXMON-SOL-26SEP30-14000,5734160099649711164662747729226592890822913203673885593808058096255170806819,0.05,0.0695,2026-10-01,Crypto,https://kalshi.com/markets/kxsolmaxmon/kxsolmaxmon-sol-26sep30,https://polymarket.com/event/what-price-will-solana-hit-in-september-2026/will-solana-reach-140-in-september-2026,11037.74,68422.062204,100.0
threshold,,kalshi,polymarket,How high will SOL get in September? — Above $130.00,Will Solana reach $130 in September?,KXSOLMAXMON-SOL-26SEP30-13000,17291533379366741179297126280576305105130642543892747178835241865450212973970,0.28,0.295,2026-10-01,Crypto,https://kalshi.com/markets/kxsolmaxmon/kxsolmaxmon-sol-26sep30,https://polymarket.com/event/what-price-will-solana-hit-in-september-2026/will-solana-reach-130-in-september-2026,18636.96,83346.51839,100.0
